,,,,,,,Daily Price Arrival Report-07-11-2025 to 25-04-2026 for Haryana,,,,,,
Haryana,Faridabad,Ballabhgarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,560.00",Metric Tonnes,12-04-2026
Haryana,Faridabad,Ballabhgarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,713.60",Metric Tonnes,11-04-2026
Haryana,Faridabad,Ballabhgarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,315.40",Metric Tonnes,10-04-2026
Haryana,Faridabad,Ballabhgarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,460.40",Metric Tonnes,09-04-2026
Haryana,Faridabad,Ballabhgarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,161.70",Metric Tonnes,08-04-2026
Haryana,Faridabad,Ballabhgarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,050.00",Metric Tonnes,07-04-2026
Haryana,Faridabad,Ballabhgarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,020.00",Metric Tonnes,06-04-2026
Haryana,Faridabad,Ballabhgarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,631.00,Metric Tonnes,04-04-2026
Haryana,Faridabad,Ballabhgarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,409.50",Metric Tonnes,03-04-2026
Haryana,Faridabad,Ballabhgarh APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,208.50,Metric Tonnes,02-04-2026
Haryana,Fatehabad,Bhattu Kalan APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,614.60",Metric Tonnes,23-04-2026
Haryana,Fatehabad,Bhattu Kalan APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"4,575.50",Metric Tonnes,22-04-2026
Haryana,Fatehabad,Bhattu Kalan APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"4,678.60",Metric Tonnes,21-04-2026
Haryana,Fatehabad,Bhattu Kalan APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"7,824.70",Metric Tonnes,20-04-2026
Haryana,Fatehabad,Bhattu Kalan APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,73.80,Metric Tonnes,19-04-2026
Haryana,Fatehabad,Bhattu Kalan APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"4,223.80",Metric Tonnes,18-04-2026
Haryana,Fatehabad,Bhattu Kalan APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,131.00",Metric Tonnes,17-04-2026
Haryana,Fatehabad,Bhattu Kalan APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"7,476.10",Metric Tonnes,16-04-2026
Haryana,Fatehabad,Bhattu Kalan APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"4,121.10",Metric Tonnes,15-04-2026
Haryana,Fatehabad,Bhattu Kalan APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"5,059.30",Metric Tonnes,14-04-2026
Haryana,Fatehabad,Bhattu Kalan APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"4,119.50",Metric Tonnes,13-04-2026
Haryana,Fatehabad,Bhattu Kalan APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,165.80",Metric Tonnes,11-04-2026
Haryana,Fatehabad,Bhattu Kalan APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,19.00,Metric Tonnes,10-04-2026
Haryana,Fatehabad,Bhattu Kalan APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,7.00,Metric Tonnes,09-04-2026
Haryana,Fatehabad,Bhuna APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"4,786.10",Metric Tonnes,23-04-2026
Haryana,Fatehabad,Bhuna APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"6,571.60",Metric Tonnes,22-04-2026
Haryana,Fatehabad,Bhuna APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"7,614.00",Metric Tonnes,21-04-2026
Haryana,Fatehabad,Bhuna APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"15,509.60",Metric Tonnes,20-04-2026
Haryana,Fatehabad,Bhuna APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"13,231.70",Metric Tonnes,18-04-2026
Haryana,Fatehabad,Bhuna APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"9,315.60",Metric Tonnes,15-04-2026
Haryana,Fatehabad,Bhuna APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"5,694.70",Metric Tonnes,14-04-2026
Haryana,Fatehabad,Bhuna APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,448.30,Metric Tonnes,11-04-2026
Haryana,Fatehabad,Bhuna APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,47.20,Metric Tonnes,10-04-2026
Haryana,Fatehabad,Dharsul APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,623.10,Metric Tonnes,25-04-2026
Haryana,Fatehabad,Dharsul APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,239.60,Metric Tonnes,24-04-2026
Haryana,Fatehabad,Dharsul APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,999.00,Metric Tonnes,22-04-2026
Haryana,Fatehabad,Dharsul APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"4,902.10",Metric Tonnes,21-04-2026
Haryana,Fatehabad,Dharsul APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"3,685.40",Metric Tonnes,20-04-2026
Haryana,Fatehabad,Dharsul APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"3,210.10",Metric Tonnes,18-04-2026
Haryana,Fatehabad,Dharsul APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,139.30",Metric Tonnes,17-04-2026
Haryana,Fatehabad,Dharsul APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,539.30",Metric Tonnes,16-04-2026
Haryana,Fatehabad,Dharsul APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"9,207.90",Metric Tonnes,15-04-2026
Haryana,Fatehabad,Dharsul APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"4,971.80",Metric Tonnes,14-04-2026
Haryana,Fatehabad,Dharsul APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"35,470.00",Metric Tonnes,13-04-2026
Haryana,Fatehabad,Dharsul APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,805.10",Metric Tonnes,12-04-2026
Haryana,Fatehabad,Dharsul APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,985.20,Metric Tonnes,11-04-2026
Haryana,Fatehabad,Dharsul APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,519.10",Metric Tonnes,10-04-2026
Haryana,Fatehabad,Tohana APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,591.10",Metric Tonnes,24-04-2026
Haryana,Fatehabad,Tohana APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,955.80",Metric Tonnes,23-04-2026
Haryana,Fatehabad,Tohana APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"6,577.40",Metric Tonnes,22-04-2026
Haryana,Fatehabad,Tohana APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"4,464.10",Metric Tonnes,21-04-2026
Haryana,Fatehabad,Tohana APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,479.80,Metric Tonnes,20-04-2026
Haryana,Fatehabad,Tohana APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,873.40,Metric Tonnes,19-04-2026
Haryana,Fatehabad,Tohana APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,475.40",Metric Tonnes,18-04-2026
Haryana,Fatehabad,Tohana APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"5,781.40",Metric Tonnes,16-04-2026
Haryana,Fatehabad,Tohana APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"6,497.90",Metric Tonnes,15-04-2026
Haryana,Fatehabad,Tohana APMC,Cereals,Wheat,343,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"6,500.00",Metric Tonnes,13-04-2026
Haryana,Fatehabad,Tohana APMC,Cereals,Wheat,343,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"9,521.00",Metric Tonnes,12-04-2026
Haryana,Fatehabad,Tohana APMC,Cereals,Wheat,343,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"7,256.00",Metric Tonnes,11-04-2026
Haryana,Fatehabad,Tohana APMC,Cereals,Wheat,343,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,732.00",Metric Tonnes,10-04-2026
Haryana,Fatehabad,Tohana APMC,Cereals,Wheat,343,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,220.00",Metric Tonnes,09-04-2026
Haryana,Fatehabad,Tohana APMC,Cereals,Wheat,343,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,920.00",Metric Tonnes,08-04-2026
Haryana,Fatehabad,Tohana APMC,Cereals,Wheat,343,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,256.40",Metric Tonnes,07-04-2026
Haryana,Fatehabad,Tohana APMC,Cereals,Wheat,343,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,716.00",Metric Tonnes,04-04-2026
Haryana,Fatehabad,Tohana APMC,Cereals,Wheat,343,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,256.00,Metric Tonnes,03-04-2026
Haryana,Gurgaon,Farukh Nagar APMC,Cereals,Wheat,Other,Local,"2,600.00","2,600.00","2,600.00",Rs./Quintal,5.00,Metric Tonnes,31-03-2026
Haryana,Gurgaon,Farukh Nagar APMC,Cereals,Wheat,Other,Local,"2,595.00","2,595.00","2,595.00",Rs./Quintal,10.00,Metric Tonnes,29-03-2026
Haryana,Gurgaon,Farukh Nagar APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,049.30",Metric Tonnes,17-04-2026
Haryana,Gurgaon,Farukh Nagar APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,282.60",Metric Tonnes,16-04-2026
Haryana,Gurgaon,Farukh Nagar APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,110.10",Metric Tonnes,15-04-2026
Haryana,Gurgaon,Farukh Nagar APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,523.80",Metric Tonnes,14-04-2026
Haryana,Gurgaon,Farukh Nagar APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,370.80",Metric Tonnes,13-04-2026
Haryana,Gurgaon,Farukh Nagar APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,408.30,Metric Tonnes,09-04-2026
Haryana,Gurgaon,Farukh Nagar APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,953.20,Metric Tonnes,06-04-2026
Haryana,Gurgaon,Farukh Nagar APMC,Cereals,Wheat,Other,Local,"2,600.00","2,600.00","2,600.00",Rs./Quintal,2.40,Metric Tonnes,05-04-2026
Haryana,Gurgaon,Farukh Nagar APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,937.80,Metric Tonnes,04-04-2026
Haryana,Gurgaon,Farukh Nagar APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,413.30,Metric Tonnes,03-04-2026
Haryana,Gurgaon,Farukh Nagar APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,693.30,Metric Tonnes,02-04-2026
Haryana,Gurgaon,Farukh Nagar APMC,Cereals,Wheat,Other,Local,"2,600.00","2,600.00","2,600.00",Rs./Quintal,8.00,Metric Tonnes,01-04-2026
Haryana,Gurgaon,Sohna APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,151.70,Metric Tonnes,23-04-2026
Haryana,Gurgaon,Sohna APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,26.10,Metric Tonnes,20-04-2026
Haryana,Gurgaon,Sohna APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,293.50,Metric Tonnes,16-04-2026
Haryana,Gurgaon,Sohna APMC,Cereals,Wheat,Other,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,935.35,Metric Tonnes,07-04-2026
Haryana,Hissar,Adampur APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"6,733.30",Metric Tonnes,25-04-2026
Haryana,Hissar,Adampur APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"7,938.40",Metric Tonnes,21-04-2026
Haryana,Hissar,Adampur APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,193.60",Metric Tonnes,19-04-2026
Haryana,Hissar,Adampur APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"3,225.90",Metric Tonnes,18-04-2026
Haryana,Hissar,Adampur APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"9,510.10",Metric Tonnes,16-04-2026
Haryana,Hissar,Adampur APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"10,137.00",Metric Tonnes,14-04-2026
Haryana,Hissar,Adampur APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"7,582.90",Metric Tonnes,11-04-2026
Haryana,Hissar,Adampur APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,495.20,Metric Tonnes,07-04-2026
Haryana,Hissar,Adampur(Agroha) APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,533.10",Metric Tonnes,25-04-2026
Haryana,Hissar,Adampur(Agroha) APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,440.50,Metric Tonnes,24-04-2026
Haryana,Hissar,Adampur(Agroha) APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,942.60,Metric Tonnes,23-04-2026
Haryana,Hissar,Adampur(Agroha) APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,111.20,Metric Tonnes,22-04-2026
Haryana,Hissar,Adampur(Agroha) APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"3,066.20",Metric Tonnes,21-04-2026
Haryana,Hissar,Adampur(Agroha) APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,805.90",Metric Tonnes,18-04-2026
Haryana,Hissar,Adampur(Agroha) APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,165.90,Metric Tonnes,17-04-2026
Haryana,Hissar,Adampur(Agroha) APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,913.20",Metric Tonnes,16-04-2026
Haryana,Hissar,Adampur(Agroha) APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,103.90",Metric Tonnes,15-04-2026
Haryana,Hissar,Adampur(Agroha) APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,700.00",Metric Tonnes,14-04-2026
Haryana,Hissar,Adampur(Agroha) APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,594.50,Metric Tonnes,11-04-2026
Haryana,Hissar,Barwala(Hisar) APMC,Cereals,Wheat,Local,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"4,054.60",Metric Tonnes,24-04-2026
Haryana,Hissar,Barwala(Hisar) APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"8,050.10",Metric Tonnes,23-04-2026
Haryana,Hissar,Barwala(Hisar) APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"7,825.40",Metric Tonnes,22-04-2026
Haryana,Hissar,Barwala(Hisar) APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"6,952.60",Metric Tonnes,21-04-2026
Haryana,Hissar,Barwala(Hisar) APMC,Cereals,Wheat,Local,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"19,197.80",Metric Tonnes,20-04-2026
Haryana,Hissar,Barwala(Hisar) APMC,Cereals,Wheat,Local,Local,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"8,109.10",Metric Tonnes,18-04-2026
Haryana,Hissar,Barwala(Hisar) APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"11,128.40",Metric Tonnes,17-04-2026
Haryana,Hissar,Barwala(Hisar) APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"9,380.10",Metric Tonnes,16-04-2026
Haryana,Hissar,Barwala(Hisar) APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"5,226.00",Metric Tonnes,15-04-2026
Haryana,Hissar,Barwala(Hisar) APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"3,809.90",Metric Tonnes,14-04-2026
Haryana,Hissar,Barwala(Hisar) APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"6,707.30",Metric Tonnes,13-04-2026
Haryana,Hissar,Barwala(Hisar) APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"4,663.10",Metric Tonnes,11-04-2026
Haryana,Hissar,Barwala(Hisar) APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"10,579.80",Metric Tonnes,10-04-2026
Haryana,Hissar,Barwala(Hisar) APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,415.20",Metric Tonnes,09-04-2026
Haryana,Hissar,Barwala(Hisar) APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,964.60",Metric Tonnes,08-04-2026
Haryana,Hissar,Barwala(Hisar) APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,088.60",Metric Tonnes,07-04-2026
Haryana,Hissar,Barwala(Hisar) APMC,Cereals,Wheat,Local,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,671.20,Metric Tonnes,06-04-2026
Haryana,Hissar,Bass APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"3,543.50",Metric Tonnes,24-04-2026
Haryana,Hissar,Bass APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,489.60",Metric Tonnes,23-04-2026
Haryana,Hissar,Bass APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,932.50,Metric Tonnes,22-04-2026
Haryana,Hissar,Bass APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"5,817.20",Metric Tonnes,21-04-2026
Haryana,Hissar,Bass APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"6,395.00",Metric Tonnes,20-04-2026
Haryana,Hissar,Bass APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,766.90",Metric Tonnes,18-04-2026
Haryana,Hissar,Bass APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,701.80",Metric Tonnes,17-04-2026
Haryana,Hissar,Bass APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"3,095.15",Metric Tonnes,16-04-2026
Haryana,Hissar,Bass APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,402.65",Metric Tonnes,15-04-2026
Haryana,Hissar,Bass APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,542.25",Metric Tonnes,14-04-2026
Haryana,Hissar,Bass APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,545.50",Metric Tonnes,11-04-2026
Haryana,Hissar,Bass APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,788.65,Metric Tonnes,10-04-2026
Haryana,Hissar,Bass APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,488.45,Metric Tonnes,09-04-2026
Haryana,Hissar,Bass APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,101.00,Metric Tonnes,08-04-2026
Haryana,Hissar,Hansi APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"5,001.00",Metric Tonnes,24-04-2026
Haryana,Hissar,Hansi APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"4,377.00",Metric Tonnes,23-04-2026
Haryana,Hissar,Hansi APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,745.00",Metric Tonnes,22-04-2026
Haryana,Hissar,Hansi APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"10,784.00",Metric Tonnes,21-04-2026
Haryana,Hissar,Hansi APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"3,150.00",Metric Tonnes,18-04-2026
Haryana,Hissar,Hansi APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"13,116.00",Metric Tonnes,17-04-2026
Haryana,Hissar,Hansi APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"3,904.00",Metric Tonnes,16-04-2026
Haryana,Hissar,Hansi APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"7,912.00",Metric Tonnes,15-04-2026
Haryana,Hissar,Hansi APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,785.00",Metric Tonnes,14-04-2026
Haryana,Hissar,Hansi APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"11,690.00",Metric Tonnes,13-04-2026
Haryana,Hissar,Hansi APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"4,169.00",Metric Tonnes,11-04-2026
Haryana,Hissar,Hansi APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"9,218.00",Metric Tonnes,10-04-2026
Haryana,Hissar,Hansi APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,39.70,Metric Tonnes,09-04-2026
Haryana,Hissar,Hansi APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,102.00,Metric Tonnes,08-04-2026
Haryana,Hissar,Hansi APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,854.50,Metric Tonnes,07-04-2026
Haryana,Hissar,Hansi APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,910.00,Metric Tonnes,06-04-2026
Haryana,Hissar,Hansi(Sisai) APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,207.00",Metric Tonnes,23-04-2026
Haryana,Hissar,Hansi(Sisai) APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,124.00",Metric Tonnes,22-04-2026
Haryana,Hissar,Hansi(Sisai) APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,973.00,Metric Tonnes,21-04-2026
Haryana,Hissar,Hansi(Sisai) APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"2,008.00",Metric Tonnes,19-04-2026
Haryana,Hissar,Hansi(Sisai) APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,840.00,Metric Tonnes,17-04-2026
Haryana,Hissar,Hansi(Sisai) APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,"1,241.00",Metric Tonnes,16-04-2026
Haryana,Hissar,Hansi(Sisai) APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,585.00","2,585.00",Rs./Quintal,765.00,Metric Tonnes,15-04-2026
